artist_mbid,country_code
f5e66486-4481-4ebf-b1f9-f87ebabf5897,US
3e0ad499-0d3b-4445-8224-c63b4ad46317,US
fbab6da8-e1e4-4927-b669-502a6e37a8d6,GB
28038c9c-5385-4c65-98a8-7c2bed83c133,US
f4b25300-be93-49bc-9d44-15f9de480f50,US
e5257dc5-1edd-4fca-b7e6-1158e00522c8,US
3a49bb49-0e7b-4381-94b3-fab8069dcf10,US
c365d5ee-72a7-41ef-994c-d6acba131192,GB
48e352e5-bedb-437d-b6ce-376711bc2f4c,US
e1f1e33e-2e4c-4d43-b91b-7064068d3283,US
2841d983-f8c3-432a-af02-7407a84580a8,JP
fb776bca-6139-4ff5-8d5e-5decd029cb96,GB
c0a1179b-b14a-4d68-a3c1-1fdab16ed602,US
73fe4a37-6860-4bb5-b3ec-0d0c367900ea,US
3af43a8a-f0b0-4dda-8cd8-ff4941c05316,US
4439c2fd-a754-4f6a-b3a6-791b47726156,US
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,US
300c4c73-33ac-4255-9d57-4e32627f5e13,GB
eb45032c-80da-469c-be20-1d09f08ef37f,US
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,US
c07f0676-9143-4217-8a9f-4c26bd636f13,US
6348af47-dbd0-4935-b1ae-9fe23c88daef,JP
64118347-58c8-4449-bf26-e7c6a6f4440c,FR
d4bdc7e1-d287-4f88-b9c3-ad9f74964629,GB
d59c4cda-11d9-48db-8bfe-b557ee602aed,US
e787de5d-49e2-4b1f-9bde-1fd3a671b971,US
b9348d59-b91b-423f-847b-8db155a0653b,US
ad996aef-cc1c-42ac-af5c-619c370f4b8a,GB
351d8bdf-33a1-45e2-8c04-c85fad20da55,US
ef4db186-ff43-4708-a713-3ce1e05657a1,US
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,US
eae0db46-b224-4f09-9652-2ab86887431a,GB
ac9a487a-d9d2-4f27-bb23-0f4686488345,US
3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,US
d700b3f5-45af-4d02-95ed-57d301bda93e,GB
0ab49580-c84f-44d4-875f-d83760ea2cfe,US
ac69016f-42cc-4322-b70e-101458b769aa,FR
393e5448-896f-43e9-b80b-4ee58e1e71a4,US
ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,US
ae27f1d1-b8c4-4b2f-88a0-094c3333ed24,US
d5bb7d04-6c1c-4d8c-86ba-a4db48f953a6,US
f19ad155-d809-4770-ab8d-7579467d9f55,US
0ffb6573-a98e-412e-aa01-0a580e9d8b06,GB
370bd5a3-4abf-4356-8576-3a8fc0c11d65,GB
dde3d9b1-0e44-48bc-b0c9-d739b3570000,US
26824a9b-fb6c-4b77-8cef-bf90177ac22c,JP
53e56331-5049-4a9f-9195-98bddff6361a,JP
c787a7a5-e143-4ba6-86df-fab2354dcd44,US
1ba1d493-7114-45e2-b163-a36d49a0c065,US
8e9b8133-0592-4699-aec1-2f4dccdc93e5,US
d15721d8-56b4-453d-b506-fc915b14cba2,US
d892f3b1-a451-4d05-9dc6-750e159833f8,GB
57cb5291-1693-40d3-848c-1729c967511b,US
d712724c-a14c-4713-8f6b-f04e1fa18929,PH
48d695dd-acd0-4f18-b48a-1dbff32a294d,US
f6360bae-a26c-48e1-8d16-847620e4bf03,GB
471e21ab-7a14-4190-a9d2-f95197616df4,US
7fb61f7b-2ad3-4d5b-96fd-5c5327456abb,GB
577d92bd-32ac-48b6-86df-4db6b0b52fbf,US
bdacc37b-8633-4bf8-9dd5-4662ee651aec,US
72d7d717-0837-4f2a-9641-d0f9fdd3acf7,GB
a31a5e0c-d37a-41a8-90d5-9e256a47d83b,US
1ad6164d-d34a-4c58-8e09-53341b190e77,US
22cbe400-9906-4c47-973c-b7122b23840a,SE
3d65bead-6eae-4012-8665-d5f593ea4a62,US
cb3e092f-5eae-4bc1-9ffe-bbdc13dcd823,JP
250b7089-69e4-43b2-bae3-a83d9f6d71bb,GB
272a7f09-ed20-468d-aaa7-abcb97437d8d,US
1deb5b30-b45d-468f-a8b9-3659b7efb45c,GB
d339efbb-77b9-4147-ba9e-59f2f24550b2,US
d1785218-d8f4-4a83-a33d-8cf737eef918,US
115930ad-f040-4689-b9ef-0da94dcb63e8,GB
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,US
0796f847-09ca-4526-b17e-44390dd536ba,GB
af8e4cc5-ef54-458d-a194-7b210acf638f,US
fd5a2eea-0507-43b1-920a-a980a9ae6986,GB
35542ce4-a774-4116-804d-b307ce89d12e,US
5b687684-ad34-4a9f-b425-0e7aa81fbd38,SE
4e024037-14b7-4aea-99ad-c6ace63b9620,US
36b31034-0dcb-4543-9aaf-5acf9fd3c2e6,US
62814dab-64fe-4b70-b870-81c0145ba552,KR
80c07071-4a49-43ba-ac09-8cbc168580c1,DK
85613ba8-9589-4cd5-b42d-5b94450463d3,NO
d87faf16-56c5-4f31-8d92-2f0e64956de9,JP
d574c9bd-46f6-440a-8d6a-8412a283eeb1,US
ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5,US
611700cf-27f0-4dc9-ae80-c513a767853e,CA
24164692-3223-48bf-9cea-2a76b5afce94,JP
90b5e47b-e432-47ab-99c1-97f85c88dc9a,IN
dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12,DE
8b5d238f-783b-4266-a621-5dac8a7bd301,JP
6fcc8373-c7b7-4b65-aa55-215b134f2860,CA
64bddf6f-ae06-4970-96e8-e171cd21292e,NO
169153fd-ba80-401a-8ccd-2825efaf9155,US
468bf9fb-72df-456d-983b-ac1cd2fee86b,ES
da456257-727d-42d7-8684-6a9363d94df5,US
d02761d2-8c6e-4576-aa5d-df9197f44ddc,GB
2f548675-008d-4332-876c-108b0c7ab9c5,AU
91d51bc3-bfcc-49f2-b6c4-d6d205d6291b,CA
ef58d4c9-0d40-42ba-bfab-9186c1483edd,GB
808c1fbb-ccfb-4b15-a541-72bec155e696,US
af256aa5-4bc7-4aca-9b89-55ca26fe5468,US
674bf89f-8e70-4472-929d-6b4ed6f98c88,IT
e105c272-b5d7-4135-82ef-d60bded54345,GB
9cbcd6b5-4a11-4ad8-b213-17bb80123e37,US
defba3df-b0f3-4ef1-8e1f-4ef88cc8fc42,US
668fd73c-bf54-4310-a139-305517f05311,US
1a46826b-4d73-4e04-8590-f36c9d832f9e,US
8e2188f5-c28b-4cf5-9f01-b3ed0ed2b00b,US
bc38e367-9d50-4baa-b801-ee659120ed22,US
90330a83-5547-491e-b83c-d10858e6073f,FR
343ce4fa-54b3-47b8-bd27-b379cf50f7ff,US
d9581fbb-e1d1-4353-b2b8-033ddaf4f40c,GB
0c751690-c784-4a4f-b1e4-c1de27d47581,US
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,US
a1154343-1ea1-4007-97d3-2382482a90cd,
09494fe1-9862-4b18-ba10-6b8eef2e383b,US
86cd4d38-857c-42bd-a5da-9acedcab1e01,US
3849799a-bcba-48a4-b74a-22967a4f2871,US
36df8e64-6ec6-4342-9045-e962ab9effb3,DE
516cef4d-0718-4007-9939-f9b38af3f784,US
c3c82bdc-d9e7-4836-9746-c24ead47ca19,GB
5f572b31-8fd9-45ae-9beb-358c98d839df,US
6ffb8ea9-2370-44d8-b678-e9237bbd347b,US
3dc00dcb-6106-43d1-b48d-21d236f53983,US
aa590735-2945-4b50-9b0d-1510f822c883,DE
69b39eab-6577-46a4-a9f5-817839092033,GB
8475297d-fb78-4630-8d74-9b87b6bb7cc8,US
f20ba447-269a-445a-9347-c1ec8632c455,US
11eabe0c-2638-4808-92f9-1dbd9c453429,US
d7134426-a937-43bf-bc54-f10ad8102ed9,US
b1640065-cc2f-4f92-ac4f-eb2d9f31d8da,PH
fd31549e-6a5f-4ff8-94fa-5a68638952fc,DE
b7834ebd-64ae-46c3-a930-2d3a52ee743a,US
35f92c4a-69d0-4ed1-ab9e-05259db89d14,SE
ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,GB
1733a48f-2045-4b60-9130-aaa9393724a1,KR
0f718079-e5ea-4cfb-b512-b2d04da66901,JP
81e07550-d0e2-467e-bc71-44b5d52de8f4,US
7169b325-505c-4daf-aa90-d3a84c112bc7,BR
5f5efe60-0461-4c3a-bad9-93d1eaa72da1,US
7b61cf8f-c042-4bd4-b64a-25cb40f3dd50,US
78f797e3-4913-4026-aad0-1cd858bd735b,US
84eac621-1c5a-49a1-9500-555099c6e184,US
cc1588e1-5ba3-45a6-b80c-b31035c89339,US
188711ed-c99b-439c-844a-ca831f63a727,US
dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB
1167fbcc-d46e-48d3-8341-555e8ca60d47,IT
896f0194-8ab2-4278-81e0-c56a0444b569,GB
9ffad8aa-b671-4a9a-a527-a95bdaaa0ec4,FI
b3a0912a-a62a-4388-9368-7cb21ed5caf9,US
bfec8ab1-f39e-441f-ab8c-624648d8035c,NO
a3981f84-f727-48ce-9c5d-ddbe1113cfbf,PH
900e9144-019d-4043-86cb-ec0e127c39d0,US
3648db01-b29d-4ab9-835c-83f6a5068fe4,CA
15042d2b-2d4c-4451-a96a-6f547642de13,US
c632c4bb-d1e4-4afa-8513-28fd7e3e6bfd,CA
c0692af0-2ccb-47b9-a293-f327c16ffcdb,US
0aa8294b-6332-4b65-b677-e3a1f8591d3b,GB
20e70b5b-42b8-44da-960b-3040a01223a3,FR
4cd556a5-db82-43f6-8d55-99598b42da8f,US
4580d83b-093e-4241-91fb-2dd71f5f1f3f,US
60d41417-feda-4734-bbbf-7dcc30e08a83,US
e1fa99a5-b761-45ab-b0bd-71cd6f2718d4,IT
2de5a50a-5cdc-47aa-8164-8dc4a4201581,SE
aa7a2827-f74b-473c-bd79-03d065835cf7,GB
535afeda-2538-435d-9dd1-5e10be586774,US
17167af8-c1da-45cc-bba2-9d23f068b7a3,NO
88543892-2eef-4a6a-a84c-5b8502b80421,AU
07f6d469-38f3-46da-9cfa-2f532422b84e,
bfd5aec5-62a2-4560-a316-7c46c17babda,US
588dea29-eea3-456b-a815-3ee04f75c8e7,US
f984ebbf-8534-4163-9cb8-295c91535446,JP
9beb62b2-88db-4cea-801e-162cd344ee53,US
b1fb6a18-1626-4011-80fb-eaf83dfebcb6,US
cc0b7089-c08d-4c10-b6b0-873582c17fd6,US
35da72ec-71d1-4d75-a397-946a909dbd0d,JP
917976a6-75b1-46af-b57b-71f13de20422,US
57e79d57-b795-475e-9fa2-5dd9d5513b8c,US
3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,GB
5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,US
9b490b96-ad82-4d7b-9055-f0a196ad64cc,AT
ce028650-d901-4bc5-ac15-d05a66efddfe,FR
733c6e6f-0306-403e-9243-82b16a4f82d8,CA
52fbc948-398c-45f6-833b-dd75164b896a,US
aaf92b5a-199c-4b1b-969d-7a915ffb6f0f,
cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,SE
99c41ec3-b5bc-4dac-a7ca-07b3e8fdcb2a,PH
86139012-695b-42f4-98f1-1f353f7230b4,US
14e410f5-97f2-48ba-b1f7-a3a44cbea05c,JP
22dd2db3-88ea-4428-a7a8-5cd3acf23175,JP
729f53d9-7def-468e-9060-263f3772ec07,JP
a5cd0aea-e870-4aa1-a4fc-4779cc61c777,
0bba220b-29d8-4bea-9420-a974ede061b8,US
21f3573f-10cf-44b3-aeaa-26cccd8448b5,US
1d614b26-145a-4c57-a1c0-752dfe87e39d,FR
7880a76e-09fb-48b5-a9f3-faab0167c877,ES
ce131ba3-ff96-4584-b663-6cc75877af86,FI
a98c5fe9-9a5c-41ba-b83d-f1c28b49b604,US
8b4b3c33-bbde-4a1e-9f67-4e6d6190b528,PH
f467181e-d5e0-4285-b47e-e853dcc89ee7,US
44e14e88-b17a-44d8-9e94-f3afa977239b,US
eb55f2c5-e7dc-4697-9ed7-864438d10eb6,US
0bfb489b-7da8-4b28-b144-eee7599ed1e9,
c1c621a8-711e-4dbe-ac8c-87d1833d2671,CA
775769fe-b843-4cf0-904a-a1b9ac9d79ec,JP
03cfec4a-9885-444c-9e74-5fbab5861106,US
509f20b2-5df3-4aec-9bbc-002131fb3f99,GB
7314a4ea-e647-4b46-ad08-8013f657cb6f,JP
d0f61299-9caa-4e6b-8b10-2839de120b27,GB
48513f24-37d5-423f-b9b7-2b712af7f50d,US
b5404b0a-2f16-4926-ac87-a7af655ec54e,JP
9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,US
8d08484c-c532-457a-a04c-2510da38744e,FI
251b5564-6dcf-4299-b1a3-921885bdaf88,DE
a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,US
8c538f11-c141-4588-8ecb-931083524186,GB
0c6f56a5-30c5-4a2c-b4c1-2e73ad50436b,US
1f5ff245-2837-4d4a-a609-e93e544478c3,US
729d5d04-a4d7-4540-905e-0afec8e9f004,FR
28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,
1138a764-2212-4d0a-b02d-0dc14df91e08,SN
cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,US
3ae2fb37-8a23-429d-9920-bac811c4fc22,
dd4ccf5c-f30d-4f94-b718-3a519699b99b,JP
2aa5bd46-43ba-4a09-9c7e-20b07036db51,US
7cc89d05-3db5-4d08-bea0-9c328aa56c39,PL
abc75aca-1231-4b83-a3ca-a2d6149cac7c,NO
1595addf-f76b-450a-a097-af852ff35f27,JP
0a2d8d95-9cb1-48da-927c-613b4e12ae72,JP
b4ad5188-16a1-4de3-a6d1-60538ce30132,
b083866c-6ef3-4c27-b360-7b601503c1e3,AU
8fbd27c9-f680-4dfb-b752-90d5e988367c,JP
2a006dfe-a7af-46d1-b38f-8c1d90dd230d,GB
52074ba6-e495-4ef3-9bb4-0703888a9f68,CA
ae6c9840-240d-4f53-a56a-b5ff3da19550,JP
936d6c0c-ad6f-4ec6-a8f0-e2dd7faf79ec,NZ
1f0f167a-9ff7-4a0f-ac1a-5b36d44738dc,GB
ed498651-bb21-4bbc-8d56-b743ad7c1a3e,JP
95e1ead9-4d31-4808-a7ac-32c3614c116b,US
808fe413-ff00-4a68-99fe-0ab265a7e2be,JP
6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d,US
c30a57a8-d854-4eab-ba6c-0a81a3cae4c2,
225143db-6eed-47f1-9d35-cad75ca87106,JP
3ebf9b8d-755e-4f98-adcc-a0089a40b8a5,JP
2abe50ac-74df-4baf-8928-b90cb9f19f68,US
86df6230-6dbb-43f7-8b15-1bb99f75b9b2,US
101159b3-6c44-4e24-beab-5e90bc2bfc35,JP
e822c847-fb13-4795-bd4a-f099b85d6ad2,JP
08bfcdaf-ef3f-4b40-bab6-8848278cf468,BR
2ee8a896-8ce2-4d94-9bc7-0db3b3396e74,JP
a40e4f43-6671-4d0e-b079-103a1e237d7f,JP
3d2cd44b-9e77-4249-9d37-d8028e756693,JP
bb9fb801-e4e6-4b2c-9700-4a7b5b3e0e08,IT
71a94ed8-03cc-459a-bd35-a081ca88a402,US
c7e90641-f441-4801-8e4a-d09e10f452b8,US
caaba574-dfbc-4681-8e56-19b5150897d2,AU
65f3d4e1-bd94-4880-a801-666d0ddc0dc2,JP
cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,US
72f6b88f-fb1d-4156-9645-a5219d4790ef,US
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,GB
f015ab60-7a95-4097-b6a2-a7fad2efd185,JP
da1b555e-946c-4e5f-bfe3-dedd6102cdd2,JP
f83781c8-64f9-4657-85bd-51f74d195cfd,DE
4c7a5854-6b75-4623-a684-6a3d785d9015,GB
93d81bcf-5dd7-439b-ad4d-9383b000edd5,FR
25f46ed2-ac8a-4428-ad09-5a3fa5162086,
8522b9b6-b295-48d7-9a10-8618fb80beb8,US
ddb56ce5-c44d-4658-91a5-fa896be79ce9,US
900ab237-327b-44e2-87e4-73250bbe025a,US
a320d461-a689-4946-a686-70a6eaebdffb,
9e414497-23b7-4ab7-9ec6-8ea9864c9e87,JP
c4803d34-7cc1-4dfc-bdf2-335b29ffbaa5,US
79eee543-914e-4d4c-8872-3c1feac1406c,AU
90218af4-4d58-4821-8d41-2ee295ebbe21,GB
5fb77459-5160-4d2b-8a13-6af21ac15699,US
91b67275-db2c-4fc2-b51f-82978aeb5c41,GB
06338c31-99c3-41ca-990c-489a2af2b3bb,JP
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,NL
544559db-c6c4-45d6-8435-d224e4f696e9,GB
e4d05411-9a3d-452e-8b0e-a55b86b7cf85,DE
e510ca2c-0f26-4b02-9050-d4a07fd3e46c,JP
e031ae5d-db68-4e06-980b-f828fe5b40dd,JP
daa09819-5da5-4c7a-8bef-eb372bb27ff1,US
8a396a9c-2e4f-47e2-a587-c26e93a0953f,GB
8b0f9b11-4dd2-489b-8aee-ff181b545ce8,US
136986bb-6e39-4e79-9945-cf9aa37a4a0b,US
8370abe0-dbe1-48f4-99d5-6646ff2d8264,JP
81148ae0-47e9-4830-ac97-8e69b6c71706,US
da3d15ea-4011-4cc7-bd73-b4192891c1d4,JP
836d43ae-5086-4f45-9e23-b02edca37653,IT
dbca33a6-6b7c-4bc3-9162-f9f266ae67da,US
03f3deb7-0419-4bf9-a1e7-511946385717,US
632dcd7f-2797-4f9f-a3f3-2837a36e2871,JP
07cc14fb-4784-4a25-804b-2686ed5ef52c,US
2f1e4ada-2b9a-4834-90fa-88d61b73082f,SE
e7ad821c-7168-4f98-8998-84e8a12de9e2,US
3df8a7c7-0409-485a-8822-e016f38243ae,PH
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,
6dbfcc02-5de1-4d1e-a2fb-806b8932356b,JP
7ebb8fb1-299d-40be-a29e-f4d4a02e47be,JP
4559acbe-bb8d-4ad0-a483-de96eeaa4d47,FR
4fffb449-84fd-4c86-9725-5934b766869b,
a4d87536-5e9f-49df-8257-202cef04e003,US
15a6f792-8fb4-425b-82c9-dfac4fa845b9,CA
845c3abd-4066-4332-b99b-d8e0323b2f45,US
be21f6d3-13f1-457f-bac3-1d84451f98d4,US
04db76c4-d39c-422b-b480-28233fa7e51c,PH
31b0ae5f-1a26-4792-b5ee-67f3f5bdb4e2,PH
8cf49f40-b8fe-4a63-b4ea-f922d6145bb4,GB
149f91ef-1287-46da-9a8e-87fee02f1471,US
a1bac7ba-7c19-49ea-96f9-e8c905b64b56,PH
cdaf7932-ab05-4f71-8721-104da6e6b8d0,NL
53f85430-adc1-4efc-9e49-4ce10676054d,CA
431e0cf9-42e5-43bd-88fb-f0f8a0dcf304,SE
18c2f08b-bdac-4877-9865-e5461317c1a6,US
c45d161f-83ce-4464-ba41-44202e6916d9,US
e3a263df-90e5-48e2-bcdf-23ae5fecbd5f,JP
5b9d784c-33eb-4a78-a976-c97b672370fa,US
e88313e2-22f6-4f6d-9656-6d2ad20ea415,US
6e8f82ea-9e6d-4fdd-9b32-32feef13186b,US
c8dd5b47-a9c7-4dc8-be8f-ec089a622599,CA
36175c07-3a8f-476b-85e5-24cf9f1c9d68,US
0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,GB
8baba03b-38da-42a4-b905-5326c828bf4e,KR
6b014cfd-4927-4187-a741-715998e6d785,US
62162215-b023-4f0e-84bd-1e9412d5b32c,US
ec22a32b-acab-432e-a88c-ffe6ae68fa16,NL
c724bd48-0793-49af-aef0-419d0911571c,PH
57f1cdd6-cf32-4004-a095-3ef043c91b61,KR
3c16e30a-6b26-472d-aa6d-c0da8754f46d,CA
9157ad72-3893-47da-986a-0aa7313f7429,US
fd1baeb3-0ee9-4838-b4c7-615c78d68d10,AU
951d2103-9c7d-4849-ae60-88bf6aa4790b,GB
31c0df3c-2d23-41d3-a772-ec3cfc3cc625,US
c66b8b18-5ce8-4f60-ae56-3aa810761cc0,JP
6f6fd596-76e0-4b82-aa37-f558ac2d337b,AU
78bb7e34-0e7f-4103-b180-5274d11e50da,US
e13cc06b-d709-455e-9c12-92230323c111,PH
38bfaa7f-ee98-48cb-acd0-946d7aeecd76,DE
db008806-16f6-48fc-8521-3d953709689d,US
c24b47a1-2f52-44f3-a3c6-374dca844731,FR
36494952-f434-45d8-a958-8b4acdbcf8a8,US
b9472588-93f3-4922-a1a2-74082cdf9ce8,US
4f3dea40-1b06-4ace-9e19-8844392fa1b0,
be0cb2f2-71c3-4e95-a584-c19248951ff4,US
9724aa19-fdf9-49d0-9f9d-944e462e2a5c,US
73e5e69d-3554-40d8-8516-00cb38737a1c,US
5bac9b4f-2f1c-4d39-8d11-231d5b6650ce,US
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,GB
3217c136-2126-4cd8-9c85-25a6366ace1a,SE
81e6457c-3a3f-45a8-946a-160ebc009023,FI
b5619372-f609-4477-a198-7791f26d0898,FR
1c16d496-abf3-43f8-9b97-0fd05f658bd4,JP
8f30ffea-80f9-43c0-a3d8-835b0180a0e8,US
e3742063-06ef-4c81-be08-598497e26f6c,JP
9a7eb039-b23f-4be5-b14a-33c412c85ab9,JP
407d7ae0-c297-491c-bd19-4185e2b12ef2,US
96fba87b-e156-43d2-997a-a845e0ae2117,US
bc21df5c-3d79-479b-b638-8ddb5ecea403,JP
b140eb4a-9329-418f-b3e5-eeef8de73fcf,CA
3df914b9-e0bc-493c-875a-c412f84ecdad,DE
4cebbc8b-6ae8-4288-b183-b6f11bdd749d,KR
fca94d64-9ada-4264-9373-4158e2f7c7e7,GB
2140553b-34d8-4b97-b08c-d77c32f60e81,
935da925-1d42-420d-885b-f22c375b51ae,US
8d4c13de-6e61-4a8e-ac4d-d0e1996bcef8,JP
735ee6d8-d2c3-4ae1-a522-62b486dd59a8,JP
5882e375-503f-4bd2-89b1-967e0bfcb199,US
de23d637-20df-4b15-ae63-263dd5a34f10,US
44cf61b8-5197-448a-b82b-cef6ee89fac5,US
3b58a193-ceb2-49d3-b15e-96cd311f21b1,JP
7b52603c-a84c-4a76-8dc8-899bb4dd9fa7,DE
c485632c-b784-4ee9-8ea1-c5fb365681fc,US
f9848118-20c3-4248-9699-15bfa461c976,CA
93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB
3e2828b0-1f46-4dfa-8b25-d4ced7fd691b,ES
df6a1106-6caf-465b-bcfd-0b80d2b53516,US
d0f25f16-7782-42e8-8047-c16a1cb2b450,JP
e1564e98-978b-4947-8698-f6fd6f8b0181,US
1ccc7004-34b9-4a74-bf30-9ea9f19ad29d,US
2bcb6d35-0a15-400e-97e2-832900f21820,JP
3b8e479e-c3c9-4500-8a8f-394c290afde4,AU
f434ae2b-b203-490d-a8ac-aa9cd51c0e73,US
09deef08-8610-4295-9ea4-544950f45b32,US
02295e8b-8a73-493f-b26c-efac82b13a15,CA
a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,US
8f026642-9e02-4f1b-880d-0ae7894a3e92,JP
401f98da-8d73-4d75-a1e5-f5a9357247c0,US
b6d7ec94-830c-44dd-b699-ce66556b7e55,US
0a7d2f71-a50f-4b52-8bf6-ffc47bb9940f,US
cb9b28ec-799f-44d8-a0b2-2eee3e8eb5b1,JP
be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,US
a29ae051-283b-4703-be3d-2accfa3a75a2,AU
b0bc78bc-6f67-487b-a571-bdf4a24da486,US
c7df5ec5-380a-40f9-856f-28fb4a33d946,US
c733c4e6-22a2-499d-ace7-17b832356aff,US
e55aa79e-e1a6-4e01-81c9-d90cdbc832af,JP
122d63fc-8671-43e4-9752-34e846d62a9c,US
cb07b399-6917-4b60-8254-085a6eb39b4f,AT
00569ebc-ee86-4bca-915f-79f75f8ff8d4,DE
486067ad-56d6-48b5-957b-d6cfe3e1af73,JP
bf0a5eff-cb6c-4339-9110-6dd374e69c00,GB
1ee19b4f-f9a4-4416-b9c7-2c43f0b225f8,HU
e9150dfc-8a4c-4f55-9b77-1fd66aae9fcc,US
3599a39e-4e10-4cb5-90d4-c8a015ebc73b,US
f4ad883e-9a92-45ed-a540-a49c2d1c36dd,GB
dba7b6f3-8123-4a07-99d6-306acc41b7cd,IT
b9a38454-30aa-44b8-97ba-65df5eb2b475,KR
1b5cc4ba-5ade-494e-bf3c-aaf3abf75b65,US
55c5c38c-b278-4faa-ac27-59247cc2d37e,
afb3102c-b7e6-4140-b825-7f84ea97f73f,JP
b77babd6-0e68-4bd1-8cc5-0c82def54fee,
ba078952-8862-4370-a180-fc040b5d854b,US
14ecd19f-7121-4192-8549-e5056241a42f,US
9f8b1d98-d901-499e-b0ed-4b26b696cc5e,JP
f9dbc073-21a9-4ad2-b19d-891e9a01dc1c,US
5c12b265-5e59-44e0-b657-5cf4169f7316,US
18191eea-369f-42e8-96ab-c1c24e4d0011,JP
6e019bc6-5c23-4935-94f0-4a896631d846,US
3fb6c372-bd47-4e14-9424-271bda1923b4,GB
a0ecfe6b-1035-4d0a-b8c8-c75872139151,JP
7ab39db3-775e-46be-a273-e54217753754,US
1fc494a1-9109-4081-a455-2d05bea9d2bf,US
736c9358-4111-4938-a333-4e383ef9267b,GB
1c46e82f-4764-4d82-a33b-5d5aee5e2881,US
081a2d60-9791-4e05-a075-f1890355eeee,US
13bcb2bb-db37-4397-baf5-e0f085be2d64,
5d00bb84-ed75-4e4f-b1ec-39959f2814de,AU
367498bf-4cb2-4627-987d-f27b2e9d178f,
07876ad1-652e-42fc-9c04-a904305c1173,
7c39d914-43f8-4136-895a-1cc649568758,JP
6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,GB
255e2420-5b02-452b-9771-0512ebe78090,SE
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,GB
5b3cc848-942f-4363-8e89-b63a13c3fd0e,SE
cd294426-dd30-4368-beea-5403324babc2,
b48096ef-0ba9-4bcb-a09d-557e388fcb37,PH
994c1efe-ab1c-4b1f-a2b7-01758ef963b9,JP
5c907eb3-b829-40ba-b1af-8b0e72fd1bf2,GB
fa4ad5f5-568e-498f-ba98-9ffc18e54ff3,US
7e9bd05a-117f-4cce-87bc-e011527a8b18,US
d72ae77d-ca32-498d-870e-8204165b8ee4,JP
4e0dffde-ad2d-45b7-9c75-d57ce55de061,IT
212ce99e-bfdc-4bd2-a3d9-d44de2ec2679,MY
69837400-8e31-4949-aac2-00b46b4df126,AU
98eb9014-d4d2-4658-82dd-b1a251113ea5,US
a0b43936-dbc4-4fe1-b810-ed60e8d22985,GB
e4d7cfe5-0bed-46cf-acad-ab9a4dcb7aa6,US
01e1b5fb-dd86-4169-a5e6-cf94af90a4ef,US
fc7376fe-1a6f-4414-b4a7-83f50ed59c92,US
0412cd16-5507-4474-86e2-3c94dd1428f2,JP
e5963d26-01fa-40f5-b200-e0127f410a45,US
abb7b98c-947a-4bee-8df9-a84def74993c,AR
d08b66b4-8950-439f-bd8e-2dd78dbd7a5f,US
1afcd689-9be4-4d1a-a9fa-49e086250f51,US
a5317ffd-c148-4b4b-93f8-00fbabc5d226,US
23881bc5-1e0c-49f8-b23f-de5261b84efa,BR
abcb31b8-8aa1-4db9-8b85-2ac3b5f8a836,JP
18a7861d-a578-4e20-a0c8-951a4c94f8d1,JP
d5cc67b8-1cc4-453b-96e8-44487acdebea,US
4c49960d-daac-4ca2-be43-d1a8ee23f153,US
3a3c3957-6de3-4eeb-a820-0951f94eca2a,JP
e6b64735-7916-4c77-a86e-cf612ee05be5,JP
33c3a112-3a62-461a-b02d-763bbe168216,ZA
75f30e15-549a-440d-b9b9-3d08daadef9d,US
f44e27a9-7903-4427-875b-de2ea7a37b47,JP
e5168592-fd8c-4337-89eb-b6fea828942b,
81be1ffb-da44-4449-abdb-40d5b34192f9,US
c3e2953b-844b-492a-a211-6c873ddef21a,US
b1570544-93ab-4b2b-8398-131735394202,CA
9ddf93f7-f0c4-4270-a099-e09509822c54,CH
